region,name,url,website,address,city,state,zip_code,phone,latitude,longitude,geocoding_status,id
north-central,Richard’s Restaurant & Bar,https://wisconsinsupperclubs.com/supper-club/richards-restaurant-bar/,http://www.richards-restaurant.com,5305 North 32nd Avenue,"Wausau,",WI,54401,715-675-7070,45.0204888,-89.67684369999999,success,240
north-central,Savory Steakhouse,https://wisconsinsupperclubs.com/supper-club/savory-steakhouse/,https://savorysteakhouse.com,4320 80th Street S,"Wisconsin Rapids,",WI,54494,715-712-1330,44.3563014,-89.7250543,success,241
north-central,Silver Birch Supper Club **,https://wisconsinsupperclubs.com/supper-club/silver-birch-supper-club/,https://silverbirchsupperclub.com,W6009 Taylor Lane,"Tomahawk,",WI,54487,715-453-2025,45.52185739999999,-89.72971290000001,success,242
north-central,Silvercryst Supper Club *†,https://wisconsinsupperclubs.com/supper-club/silvercryst-supper-club-%e2%80%a0/,http://www.silvercryst.com/,W7015 Hwy 21 East,"Wautoma,",WI,54982,715-787-3367,44.058662,-89.2339063,success,243
north-central,Simpson’s in Waupaca,https://wisconsinsupperclubs.com/supper-club/simpsons-in-waupaca/,http://simpsonswaupaca.com,222 South Main Street,"Waupaca,",WI,54981,715-258-2330,44.3562804,-89.08526830000001,success,244
north-central,Sky Club *†,https://wisconsinsupperclubs.com/supper-club/sky-club-%e2%80%a0/,http://www.skyclubdining.com/,2202 Post Road,"Plover,",WI,54467,715-341-4000,44.4648517,-89.5444122,success,245
north-central,Smokey’s,https://wisconsinsupperclubs.com/supper-club/smokeys/,http://smokeysdining.com/,6410 County Hwy W,"Manitowish Waters,",WI,54545,715-543-2220,46.1563102,-89.8759706,success,246
north-central,Swartzendruber’s Supper Club,https://wisconsinsupperclubs.com/supper-club/swartzendrubers-supper-club/,https://swartzendrubers.com,1315 Forrest Avenue,"Antigo,",WI,54409,715-627-7027,45.1247209,-89.1657465,success,247
north-central,Three Coins at Holiday Acres,https://wisconsinsupperclubs.com/supper-club/three-coins-at-holiday-acres/,https://www.holidayacres.com/three-coins-restaurant,4060 Shore Drive,"Rhinelander,",WI,54501,715-369-1501,45.6310961,-89.3239957,success,248
north-central,Twilight Supper Club,https://wisconsinsupperclubs.com/supper-club/twilight-supper-club/,https://twilightsupperclub.com,5810 Hwy 45,"Land O’ Lakes,",WI,54540,715-547-8500,46.1274056,-89.2056076,success,249
north-central,Two Lakes **,https://wisconsinsupperclubs.com/supper-club/two-lakes/,http://hellotwolakes.com/,9915 Two Lakes Road,"Almond,",WI,54909,715-366-2479,44.2541286,-89.4474698,success,250
north-central,Wally’s South 17 Supper Club,https://wisconsinsupperclubs.com/supper-club/wallys-south-17-supper-club/,https://www.facebook.com/people/Wallys-South-17-Supper-Club/61556774902236/,3220 Boyce Road,"Rhinelander,",WI,54501,715-420-0939,45.6206705,-89.4377349,success,251
north-central,Washington Inn Supper Club *†,https://wisconsinsupperclubs.com/supper-club/washington-inn-supper-club-%e2%80%a0/,https://www.restaurantji.com/wi/cecil/washington-inn-supper-club-/,101 South Warrington Avenue,"Cecil,",WI,54111,715-745-2900,44.809889,-88.4515172,success,252
north-central,"Waters Supper Club, The",https://wisconsinsupperclubs.com/supper-club/the-waters-supper-club/,http://www.atthewaters.com,815 West Wolf River Avenue,"New London,",WI,54961,920-982-7960,44.3912956,-88.748847,success,253
north-central,White Stag Inn *†,https://wisconsinsupperclubs.com/supper-club/white-stag-inn-%e2%80%a0/,https://www.restaurantji.com/wi/rhinelander/white-stag-inn-/,7141 State Hwy 17 North,"Rhinelander,",WI,54501,715-272-1057,45.8115239,-89.32039119999999,success,254
north-central,Whitetail Inn,https://wisconsinsupperclubs.com/supper-club/whitetail-inn/,http://www.whitetailinnwi.com,9038 Hwy 70,"St. Germain,",WI,54558,715-542-2541,45.9212952,-89.5523071,success,255
north-central,William’s Pine Gables,https://wisconsinsupperclubs.com/supper-club/williams-pine-gables/,https://pinegablessupperclub.com,1002 West Pine Street,"Eagle River,",WI,54521,715-479-4225,45.91376700000001,-89.27071099999999,success,256
north-central,Willow Haven Bar & Grill,https://wisconsinsupperclubs.com/supper-club/willow-haven-bar-grill/,https://www.facebook.com/p/Willow-Haven-Bar-And-Grill-Inc-100063848071200/,4877 Haven Drive,"Hazelhurst,",WI,54531,715-453-3678,45.702486,-89.84900640000001,success,257
north-central,Wolff’s River Inn †,https://wisconsinsupperclubs.com/supper-club/wolffs-river-inn-%e2%80%a0/,https://www.facebook.com/Wolffs-River-Inn-130780230273136/,W8700 County Road K,"Elcho,",WI,54428,715-275-3902,45.4410214,-89.0809128,success,258
northwest,5 O’Clock Club,https://wisconsinsupperclubs.com/supper-club/5-oclock-club/,https://www.facebook.com/thefiveoclock/,2639 7th Street,"Cumberland,",WI,54829,715-822-2924,45.58714,-92.0119538,success,259
northwest,Beedles Bar & Restaurant,https://wisconsinsupperclubs.com/supper-club/beedles-bar-restaurant/,https://www.beedlesbar.com/,W24966 Hwy 54,"Galesville,",WI,54630,608-539-2251,44.07036189999999,-91.45044539999999,success,260
northwest,"Buckhorn Bar, The",https://wisconsinsupperclubs.com/supper-club/the-buckhorn-bar/,https://www.facebook.com/buckhornexeland,11010 Hwy 48,"Exeland,",WI,54835,715-943-2781,45.66840089999999,-91.2383443,success,261
northwest,Buskey Bay Resort,https://wisconsinsupperclubs.com/supper-club/buskey-bay-resort/,https://buskeybayresort.com/dining/,65445 County Hwy H,"Iron River,",WI,54847,715-372-4580,46.5235982,-91.38409730000001,success,262
northwest,Castle Hill Supper Club,https://wisconsinsupperclubs.com/supper-club/castle-hill-supper-club/,http://www.castlehillsupperclub.com/,N9581 Hwy 12,"Merrillan,",WI,54754,715-333-5901,44.41672190000001,-90.83343119999999,success,263
northwest,Cousin’s Hide-A-Way,https://wisconsinsupperclubs.com/supper-club/cousins-hide-a-way/,https://www.facebook.com/people/Cousins-Hide-A-Way/100063561400859/,209 County Road SS,"Haugen,",WI,54841,715-234-6555,45.6088426,-91.77489299999999,success,264
northwest,"Dalles House, The",https://wisconsinsupperclubs.com/supper-club/the-dalles-house/,http://www.dalleshouse.com,720 South Vincent Street,"St. Croix Falls,",WI,54024,715-483-3246,45.400462,-92.6362456,success,265
northwest,Ding-A-Ling Supper Club,https://wisconsinsupperclubs.com/supper-club/ding-a-ling-supper-club/,https://www.facebook.com/people/Dingaling-Supper-Club/100063499515779/,1711 Hwy 51,"Mercer,",WI,54547,715-476-2270,46.131804,-90.0130127,success,266
northwest,Dreamland Supper Club,https://wisconsinsupperclubs.com/supper-club/dreamland-supper-club/,http://www.dreamlandsupperclub.com/,4368 South County Road East,"South Range,",WI,54874,715-398-3706,46.6054667,-91.9468028,success,267
northwest,Eddie’s,https://wisconsinsupperclubs.com/supper-club/eddies/,http://eddiesribs.net/,5221 East 4th Street,"Superior,",WI,54880,715-398-0191,46.6739608,-92.0090292,success,268
northwest,Evergreens Supper Club,https://wisconsinsupperclubs.com/supper-club/evergreens-supper-club/,https://www.facebook.com/EvergreensSupperClubLLC/,1095 Apollo Road,"Black River Falls,",WI,54615,608-272-3202,44.1577969,-90.71350509999999,success,269
northwest,Fannie’s Supper Club & Motel,https://wisconsinsupperclubs.com/supper-club/fannies-supper-club-motel/,https://www.fanniessupperclub.com,W3741 Hwy 10,"Neillsville,",WI,54456,715-743-2169,44.5524509,-90.4983829,success,270
northwest,Hammond Steak House,https://wisconsinsupperclubs.com/supper-club/hammond-steak-house/,http://hammondsteakhouse.com,1402 North 5th Street,"Superior,",WI,54880,715-392-3269,46.7323339,-92.098315,success,271
northwest,High View Inn,https://wisconsinsupperclubs.com/supper-club/high-view-inn/,https://www.restaurantji.com/wi/medford/high-view-inn-/,W7766 Perkinstown Avenue,"Medford,",WI,54451,715-785-7847,45.19005850000001,-90.4416806,success,272
northwest,Hillside Fish House,https://wisconsinsupperclubs.com/supper-club/hillside-fish-house/,http://hillsidefishhouse.com/,W126 Hwy 35,"Fountain City,",WI,54629,715-687-6141,44.07121069999999,-91.5572078,success,273
northwest,Hilltop Retreat,https://wisconsinsupperclubs.com/supper-club/hilltop-retreat/,https://hilltopretreat-cumberland.com,2896 1 1/2 Street,Cumberland,WI,54829,715-822-3230,45.624365,-92.126978,success,274
northwest,Houligans Steak & Seafood Pub,https://wisconsinsupperclubs.com/supper-club/houligans-steak-seafood-pub/,https://houligans.net,415 South Barstow Street,"Eau Claire,",WI,54701,715-835-6621,44.8097184,-91.4980611,success,275
northwest,Indianhead Supper Club,https://wisconsinsupperclubs.com/supper-club/indianhead-supper-club/,http://www.indianheadsupperclub.com/,107 Indianhead Shores Drive,"Balsam Lake,",WI,54810,715-485-3359,45.4519136,-92.4475537,success,276
northwest,Inwood Supper Club,https://wisconsinsupperclubs.com/supper-club/inwood-supper-club/,https://www.facebook.com/Inwood-Supper-Club-193848163993767/,N9503 County Road K,"Merrillan,",WI,54754,715-333-6653,44.4147018,-90.7311934,success,277
northwest,Jake’s Supper Club,https://wisconsinsupperclubs.com/supper-club/jakes-supper-club/,http://jakessupperclub.com/,E5690 County Road D,"Menomonie,",WI,54751,715-235-2465,44.9688058,-91.8752007,success,278
northwest,John & Heidi’s Happy Daze,https://wisconsinsupperclubs.com/supper-club/john-heidis-happy-daze/,https://www.facebook.com/people/John-and-Heidi-s-Happy-Daze/61551507800668/,W10088 US 8,Kennan,WI,54537,715-474-2409,45.5375771,-90.5761522,success,279
northwest,JS Supper Club,https://wisconsinsupperclubs.com/supper-club/js-supper-club/,https://www.restaurantji.com/wi/ladysmith/js-supper-club-and-catering-/,W9594 Hwy 8,"Ladysmith,",WI,54848,715-532-7897,45.4630231,-91.10403579999999,success,280
northwest,Kimball Inn,https://wisconsinsupperclubs.com/supper-club/kimball-inn/,https://www.facebook.com/KimballInn/,6622 Hwy 2,"Hurley,",WI,54534,715-561-4095,46.491309,-90.2618711,success,281
northwest,Kincaid’s Country Inn,https://wisconsinsupperclubs.com/supper-club/kincaids-country-inn/,https://kincaidscountryinn.com,2499 County Road SS,"Rice Lake,",WI,54868,715-234-4803,45.4299547,-91.50997009999999,success,282
northwest,Kutzee’s Supper Club,https://wisconsinsupperclubs.com/supper-club/kutzees-supper-club/,https://www.facebook.com/Kutzees/,34027 County Hwy X,"Stanley,",WI,54768,715-644-5700,44.9440529,-90.9833065,success,283
northwest,"Laurel Supper Club, The",https://wisconsinsupperclubs.com/supper-club/the-laurel-supper-club/,https://www.restaurantji.com/wi/new-richmond/laurel-supper-club-/,1905 Hwy 64,"New Richmond,",WI,54017,715-246-5121,45.1366801,-92.4254283,success,284
northwest,Lehman’s Supper Club,https://wisconsinsupperclubs.com/supper-club/lehmans-supper-club/,http://lehmanssupperclub.net/,2911 South Main Street,"Rice Lake,",WI,54868,715-234-9911,45.47070129999999,-91.7346963,success,285
northwest,Monkey’s Roost,https://wisconsinsupperclubs.com/supper-club/monkeys-roost/,https://www.restaurantji.com/wi/melrose/monkeys-roost-/,1011 Hwy 71,"Melrose,",WI,54642,608-488-5791,44.09967630000001,-90.9731407,success,286
northwest,Northwoods Supper Club,https://wisconsinsupperclubs.com/supper-club/northwoods-supper-club/,https://www.facebook.com/Northwoods-Supper-Club-113984821956457/,N14066 Flambeau Avenue,"Fifield,",WI,54524,715-762-4447,45.8800407,-90.42056819999999,success,287
northwest,Old Abe’s Supper Club,https://wisconsinsupperclubs.com/supper-club/old-abes-supper-club/,https://facebook.com/OldAbesSupperClub,17256 155th Avenue,"Jim Falls,",WI,54748,715-382-4656,45.0682013,-91.32296699999999,success,288
northwest,P&E Steakhouse,https://wisconsinsupperclubs.com/supper-club/pe-steakhouse/,http://pesteakhouse.com,N2319 State Hwy 13,"Medford,",WI,54451,715-748-2975,45.1167869,-90.33086109999999,success,289
northwest,Pine Ridge,https://wisconsinsupperclubs.com/supper-club/pine-ridge/,http://www.pineridgewi.com/,16618 Sissabagama Road,"Stone Lake,",WI,54876,715-865-2796,45.8035218,-91.5261762,success,290
northwest,"Ranch Supper Club, The *†",https://wisconsinsupperclubs.com/supper-club/the-ranch-supper-club/,https://ranchsupperclub.com,10590 North Ranch Road,"Hayward,",WI,54843,715-634-2090,46.01609,-91.4667022,success,291
northwest,Rolling Oaks Supper Club,https://wisconsinsupperclubs.com/supper-club/rolling-oaks-supper-club/,https://www.rollingoakssupperclub.com,450 West Division Avenue,Barron,WI,54812,715-537-9300,45.4007745,-91.86547809999999,success,292
northwest,Shady Grove,https://wisconsinsupperclubs.com/supper-club/shady-grove/,https://shadygrovewi.com/index.html,N6240 State Road 65,"Ellsworth,",WI,54011,715-273-3787,44.7656956,-92.48670659999999,success,293
northwest,"Steakhouse & Lodge, The",https://wisconsinsupperclubs.com/supper-club/the-steakhouse-lodge/,https://www.steakhouseandlodge.com/restaurant-in-hayward-wi,15860 T Bone Lane,"Hayward,",WI,54843,715-934-4411,46.0023065,-91.4861988,success,294
northwest,Sullivan’s Supper Club,https://wisconsinsupperclubs.com/supper-club/sullivans-supper-club/,https://sullivanssupperclub.com,W25709 Sullivan Road,"Trempealeau,",WI,54661,608-534-7775,44.0115682,-91.46238199999999,success,295
northwest,Sunset Bay Supper Club,https://wisconsinsupperclubs.com/supper-club/sunset-bay-supper-club/,https://www.sunsetbaysupperclub.com,N10575 East Solberg Lake Road,"Phillips,",WI,54555,715-339-3357,45.7573602,-90.3612309,success,296
northwest,Tally Ho Supper Club,https://wisconsinsupperclubs.com/supper-club/tally-ho-supper-club/,http://tallyhosupperclub.com/,10432 Hwy 77,"Hayward,",WI,54843,715-462-3646,46.0130065,-91.4846208,success,297
northwest,Trailways Inn Supper Club,https://wisconsinsupperclubs.com/supper-club/trailways-inn-supper-club/,https://www.facebook.com/people/Trailways-Inn-Restaurant/100063610871472/,16021 West County Road K,"Hayward,",WI,54843,715-634-2328,45.9140835,-91.4968162,success,298
northwest,Turtle Club,https://wisconsinsupperclubs.com/supper-club/turtle-club/,https://www.restaurantji.com/wi/medford/turtle-club-/,W7944 Perkinstown Avenue,"Medford,",WI,54451,715-748-2975,45.1915346,-90.45072789999999,success,299
northwest,Wason’s Supper Club,https://wisconsinsupperclubs.com/supper-club/wasons-supper-club/,http://www.wasons.com,W2182 Hwy 54,"Galesville,",WI,54630,608-582-2763,44.0769114,-91.3566139,success,300
northwest,West Wind Supper Club,https://wisconsinsupperclubs.com/supper-club/west-wind-supper-club/,https://thewestwind.com,709 North Main Street,"River Falls,",WI,54022,715-425-8100,44.868471,-92.6223083,success,301
northwest,Wildcat Supper Club,https://wisconsinsupperclubs.com/supper-club/wildcat-supper-club/,https://www.facebook.com/Wildcatsupperclub/,W8270 County Road B,"Neillsville,",WI,54456,715-743-2762,44.5733283,-90.72932089999999,success,302
northwest,Wissota High Shores Supper Club,https://wisconsinsupperclubs.com/supper-club/wissota-high-shores-supper-club/,https://wissotahighshores.com/,17985 Hwy X,"Chippewa Falls,",WI,54729,715-215-2981,43.9456524,-86.039215,success,303
